label,text
0,"Fits right on the Ruger M77RS 30.06 rifle. Did have to widen slots so I could fit Picatinny Scope mounts, but they were advertised for weaver so I knew this and they do fit right on the mounting points on the Ruger and they are front & rear height difference so they level Rugers step rail."
1,I have used this brand for a couple years now and I will keep my feet in this brand.
0,The fake black leather really stinks not safe for your pet do not buy.
1,"I've read nearly all ""The Girl with the Dragon Tattoo"" books. This one is a pretty good read.I had to read this book to get through the first half of it. The story was well told and the characters were interesting. I wish I had read it to get through the second half. I liked the characters and I enjoyed the interaction between them. I wish I had read it to get through the third half. I'm not sure I'd have liked it so much if it had been longer. I'd be glad I did, since I liked the first half.I enjoyed this book and am looking forward to the next one.  This book is a must read for any historical book lover.  I would recommend it for those who enjoy historical fiction and history.If you are a fan of the YA genre, this is a great book.  You will enjoy reading it.  I recommend this book to anyone who is looking for a good story that is not too long and full of good characters.  I highly recommend it to anyone who is looking for a good romance that is not too long and full of good characters.  This is the only YA book I have"
1,"When the timer runs out, the game is over.  If you need a little help, we highly recommend this game! I am a huge fan of T"
1,"We bought this for our daughter. She loves it. It is very cute and the material is very soft. She loves it. She will order another one.I'm a 4.5 and it fits great.  I'm a size 8.5 and it fits great.  I love it.  I love the color and the fit.  It is a little heavier than I expected.  I wear it to work and to go to the gym.  I love the material and the look of it.  I have a wide foot and it is narrow.  I'm a size 8 and it fits great.  It's not too big.  It's not too small either.  I got a small.I loved these shoes. They are comfortable, fit perfectly and are very warm. I have a very small foot so I have to wear socks. I wear a size 6 and these fit perfectly. I will order a size 7 if I can find a size 7. The material is good. The material is very soft and comfortable. I wear a size 10 in these shoes."
0,Nice product !!!hooked up in seconds and works well with the computer or the phone. I highly recommend .
1,"This is a good movie, it shows the long history of the U. S."
0,The item arrived quicker than it was supposed to and performs exactly as it should!
0,Seems to make an amazing difference in the mobility of my 16 year old Lab.
1,"There are a lot of things that you want to try out in your life, and this book is a great resource. The book is easy to follow, and the cover is very clear. I highly recommend this book.  I received a copy of this book for an honest review.I was looking forward to reading the book, but the last part was so repetitive that I could not get into the book. I am glad I did.I enjoyed this book. I love how the"
1,This replaced a Nespresso because it has the same taste. I also love that it's been made in a
0,"awesome modem , if you have comcast , then this is for you , don't rent modem for 10 USD every month"
1,"I purchased this for my son's 3rd birthday. He loves it! He loves to throw it around and it seems to be a great size for him. He can take it around the house and it's great for him to keep on his car. This is a great toy for him and he loves to play with it. He can also use it on his carpeted floor. I wish I would have known about it before it went on sale. Great product, very durable. My son loves this toy. The kids were excited about it, but it was a bit small. We had to take it apart. So we had to buy it from Amazon. We bought it for a Christmas gift for my son. I am going to order another for him. Very cute!This is a great starter kit for little ones. I have no complaints about this."
0,"I'm happy with the product size, weight and accessories but be mindful, the output flow is only 400 milliliter per minute which is a little under 16 ounces."
0,This hit the spot for my geography class.  We learned so much about current knowledge and new theories.  It made my students think.
1,"Gloves work ok but they are a little wide and tight for my G17. I would recommend.I bought this for a friend, and he is a big fan. He likes it so much that he bought it for his next"
0,"Added this to my trek Superfly 9.8SL when I  upgraded it from the 160 front brakes to the 180. Very easy to install,  took less than 10 minutes including the disc."
0,Following Dr. Fuhrman's program has made a huge difference in mine and my wife's lives. We have followed his instructions for some time now and this book is just the latest in a long line of phenomenal writings by Dr. Fuhrman.
1,"Very disappointing, I expected better."
0,"Sturdy,  holds all my Camis and makes them easy to access."
0,"Well, you have to wear white otherwise you see right through it. The fabric is so thin anything dark like a lanyard with your ID is very visible."
0,"Both my dogs loved this treat! One of my dogs devoured this whole treat in about two minutes. My other dog savored it for a bit longer, but still didn't last quite as long as expected. One thing is for sure, they both definitely enjoyed it. One thing that is a bit confusing about this treat is that a third of them are corn, and corn is a filler that your supposed to avoid when looking for a dog treats/food. Carrots and celery are excellent for dogs, but corn is just a filler with no actual nutrients. I suppose because it it just that- a treat- that it doesn't really matter. The texture and consistency of this treat is about in the middle of a biscuit and a bone. Doesn't keep them busy very long like a rawhide, but it is more than just a one, two crunch of a typical dog biscuit like a milk bone. I think it is a pretty good treat overall, but it is quite pricey considering all of the other longer-lasting and healthier treats out there. I gave it 4 stars based on the treat itself, but if you factor in the price I would probably drop it down to about 2 1/2 stars."
1,"I get the fruit flavor, it's the best. I will keep my dogs in the house.I bought this for a friend who has a small dog and she had a very large ear. It was her only ear. I am very pleased with it and will purchase it again.My dog loves this bed! I will keep buying it."
0,"This sleeper is very high quality.  It is soft and cute, and very easy to put on and take off for diaper changes.  I highly recommend this for your child! ADORABLE!"
0,I recommend starting at beginning of series.  Progression of characters most interesting angle.
1,"This book gives you hope that you will be able to take a chance on a new person and maybe find someone that is a friend, a family member or a friend to you. This book is a great way to get to know someone that you might not be"
0,Works well for my lil 8LB Yorkie. I had to put a blanket in the bottom of it so he could see out the window. It took him about a week of driving around in it to get used to it but he finally did. Putting it together was a breeze. However I did find that the wrap around strap does not fit all seats. I have a Ford Escape of which I can attach the wrap around strap but my Jeep Grand Cherokee I cannot as the seat is much wider. But I found the seat is perfectly functional with the other two straps and still very safe.
0,"I had heard about 24 for a long time before ever seeing it.  I finally saw an episode a few weeks ago and thought it was quite good.  I ended up deciding to watch the first season.  It was certainly a highly entertaining show with no end to the action.  It contains murder, espionage, terrorism, traitors, kidnapping and a presidential assassination plot.  And that is all in one day.  The concept of the show is that each episode represents one hour of a day in real time.  The hero, federal anti terrorist agent Jack Bauer, encounters more action in two hours than any 50 average people do in their entire lives.  Although some of the events are certainly implausible in the time frames allotted, it is great entertainment.  Although I am not much of a TV watcher, I may just become one for this show.  I recommend it."
0,"The coverlet is just what I wanted. I have looked at other products since my purchase they may cost less  but do no have the same qualty."
1,"Does not include Hulu Plus, which I bought to watch movies on my Mac. I have not tried other apps.  The only thing I can say is that it does what it is supposed to do.  It does not work on the Roku.  I don't know how long the Roku will last.  I did get a free trial of the Roku app, which is very nice.  I can't imagine how it would be useful to have a Roku app for streaming movies and TV shows on my computer, but I will buy another one for my PC.  I'm glad I found this.  I do recommend it to others.This is a great product, I use it on my new iPod Touch. I can not believe the quality. I have it hooked up to my computer and it works great. I have no problems with"
1,"This horse is awesome!  We have had it for a few months now and it's been awesome.  The horse is a lot of fun to ride around and it's great for teaching animals to fly.  It's a little pricey for what it is, but it's worth it.  I'm not a huge fan of buying a horse, but it's a great deal.We love this set.  It's a great addition to our collection!  My son loves to play with it and it is easy to assemble.  I love that it comes with two small pieces that he can attach to the sides of the bathtub.  It's great that he can use it as a bathtub toy.  The pieces are made of durable plastic.  I would recommend it for a 3 year old.  My son loves the wooden bath toy.My son loves this toy.  It is a great addition"
0,"My dogs love these and I need to buy more. I forgot and bought something else last time and my dogs wouldn't touch it. Easy way to get glucosamine into my picky 14,year old husky."
1,The shower curtain was a little thinner than the picture. I will admit that it's been a little
1,"Overall, the hotel is beautiful. The service was great. All the employees were friendly and always willing to help. My room on the North end had a great view of the city and the Chicago River. The bed and big fluffy pillows were very comfortable and relaxing. The only downfalls were parking and the fitness room. Parking was a little on the pricey side and not exactly as close to the hotel as one would think it should be. The hotel itself is huge with over 1500 rooms, so you may feel like your getting your daily exercise in just walking from your room to the fitness center depending on where your room is located."
0,"It is a good light that looks to be durable.  It is the best price for a low voltage LED with this much output.  Joining the wires is a bit tricky because of their small size.  Use an Exacto knife to knick the outer sheath of insulation and then it peals back easily.  The stakes are thin aluminum and they won't last long in the ground.  I noted more corrosion than I wanted to see on one that I moved after three months.  I have other LED lights that I like better, but I use a lot of these because of their affordability."
1,I love this product. I use it as an alternative to the cold weather shampoo for my baby and he is so healthy. The only thing I can say
1,"This is my review for this item, as it is a great product for my dog.  It is so small that it is a bit difficult to put together, so it is not easy to put together in the house.  The collar is very well made and it does not slip around the dog's neck or anywhere else.  The collar is made well and the color is great.  My dogs love to chew on the collar and they seem to like it too.  The material is very soft and my dog is very happy with it.  I would highly recommend this collar to any dog owner.This is a great product!  We have a great dog who is on a gluten free diet and this helps her to get her teeth cleaned and remove plaque from her mouth.  I was able to find this on Amazon for $30.  My vet said it was the best on the market and I was really impressed.  I used this product on a very small dog and she has been getting very good results.  She is a big chewer so it is important to keep her food on hand, which is important to me as she is a chewer.  I would definitely recommend this product!I was worried about the quality of this bed but it is great! I have a two year old cat who had this bed on the floor for about 2 months. The bed is very well made and he loves it!This is the best product on the market for the price!  Our dog loves it!  It's very easy to clean and"
0,"I love these great alpha males with feisty females that are in Vi Voxley's stories. They always provide for great reading. Daegon is no different. Daegon is a clan lord of the Corgans. Dawson and Zoey have chemistry from the beginning, but an attack by Yemelean provides an interruption, then Zoey gets kidnapped and the action doesn't stop from there and when they finally give into their attraction, steamy!!! Zoey gets herself in trouble a few times and Daegon has to save her, will they ever find happiness? A fun read! Entertaining and I would recommend to those who enjoy a hot alien with a feisty female. I was given this book free in exchange for an honest review."
0,"Don't even think twice, just read this book. It is very hot, naughty, funny, heart-warming.  I couldn't recommend it any higher, pure 5 stars most definitely."
1,"What makes Ellis' work so compelling is the fact that he is a writer who is both a master and a self-proclaimed ""person of the year.""  He has created a fictional universe that is both realistic and realistic in its historical details.  Ellis' characters are still real and full of emotion.  And because of the fact that Ellis has created a fictional universe that is both realistic and realistic in its historical details, it is not an easy task.  It is very difficult to create a fictional universe that is both realistic and realistic in its historical details.  Ellis' characters are still real and full of emotion.  And because of the fact that Ellis has created a fictional universe that is both realistic and realistic in its historical details, it is not an easy task.  It is very difficult to create a fictional universe that is both realistic and realistic in its historical details.  My only complaint is that the book does not have a lot of action, and the ending is not very satisfying.  There are some scenes where Ellis is trying to explain to the reader the story of the Holocaust, but this is very much a minor gripe.  Ellis is also very clear about his feelings towards the Holocaust, but it is very much a minor gripe.  I don't know why it is"
0,"My two year old grandson was thrilled when this arrived.  He has enjoyed playing with it. I love that while he knows the movie, he puts his own creative play on it"
1,Throw it in the fridge and it stays in the fridge for a couple of days.
0,Nice fit and comfortable for my pet. Thanks for the quick shipping.
1,"I try to get size up a little bit, but I'm not happy with the way the shoe is so loose. The front of the shoe is a little tight on me, so I don't think it's a problem.I love it.I bought this for my husband for his birthday.  He's a huge fan of the sneaker and it fits him so"
0,"I loved Desiree Holt's book, Joy Ride.  As a matter of fact, I can honestly say that Joy Ride turned me into a Rock Band Romance Junky.  With that in mind, I'm here to tell you that Aftershock, the sequel to Joy Ride, has more than satisfied my appetite for this sub-genre of romance.  Aftershock is a truly amazing read.  In my opinion this story is even better than Joy Ride.  You do get to catch up on what's happening with the hero and heroine of Joy Ride, Marc and Emma, as well as getting to know the other members of the band Lightnin' a bit better.  But you also get to meet Sydney Alexander, newly named promotions agent for the happening, new-on-the-scene band Lightnin' who is hot, sexy yet somewhat troubled by some past life experiences and the nasty, bitter aunt who raised her after the death of her parents.  You get to learn more about Rick Trajean, leader of the band, Lightnin' while savoring all the sweet, sexy details of how Syd and Rick fall for each other.  Then hold on to your hats because things get a little wild when the nasty villain enters the picture.  Let me tell you.  Desiree Holt writes THE BEST villains and she sure doesn't disappoint in this story.  You are going to love hating this villain.  Desiree Holt is one of my absolute favorite authors.  I love her writing style.  Her characters are always so real.  The story line is always sure, succinct and sure to grab your attention.  All this is true in Aftershock but she goes beyond the usual.  I felt like I was really backstage listening to Lightnin' perform during the concert and interacting with everyone after the concert while reading this book. I highly recommend this book for your reading pleasure.  Aftershock is most definitely an Off-the-Charts #1 winner!"
1,"Far too small and also not stretchy enough to make them comfortable.Nice bag!Very pretty.I bought this for my son, and he is very"
1,"Works great. Exact replace for $60, with the instructions included.  If you have a larger computer, you'll want to get a solid replacement."
1,"My 12-year old son wore this to the gym and it was a great workout for him.  The material is soft and the fit is perfect.  The wallet is a great size and the color is vibrant and vibrant.  I would recommend it.I bought this for my husband for his birthday.  He was very impressed with it.  It's a nice bag, and"
0,"Editor was too busy watching ""Duck Dynasty"" and not paying attention to his work!!!"
0,"If you liked The Millionaire Real Estate Agent, you are really going to love The Millionaire Real Estate Investor.  Anthony Robbins, noted motivational/inspirational/self-help speaker and author has said many times, ""Success Leaves Clues!""  Gary Keller has taken the clues of many real estate investors and has created a book that shows you how they did it and explains how you can to.  Most millionaires in the U. S. either started by investing in real estate or a prominent part of their financial portfolio contains real estate investments.  This book takes you from the first investment sale to investing in many sales and clearly demonstrates how to avoid the pitfalls and going it alone mentality (no one can do it better than I can).  I have been in real estate for over 25 years and can only imagine where I would be today had I had access to this book 25 years ago."
0,"My Cats really like this cat cave, arrived as advertised, no problems with it."
0,"This cable probably functions properly with certain devices.  Between my Mac Mini and my Mitsubishi Projection TV, it did not, best I can see is because there is a sync issue that one or the other do not support.  The cable itself lacks shielding on the final component leads."
1,This is one of those books that you just cant put down.  This is the first one I have read by this author.  I can't wait to read more of
1,"I bought two of these and both work fine. I will keep one for the other one. I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one. It works great, but it is not as bright as the old one. I have to use a larger diameter bulb, which is a lot better. It has more of a fluorescent look, but I like the look more. I like that the bulb is longer than the old one, which is nice. I use the same bulb twice a day, and use it daily. It is more of a ""screwdriver"" type of light. The reason I like this bulb is because it has a longer diameter, which makes it easier to carry around. Also, the light is pretty bright, so I'm happy with the light. I don't really like the color of the bulb, but it is pretty cool. I bought a couple of these for my son's bedroom. He loves it. He loves the way it lights up his room. I'm very happy with the size of this light."
0,I had a fantastic time! Will come again!
1,"What a nice flick, if not an entertaining one.  I saw it for the first time last night and I am very happy I did.  The acting was superb.  I enjoyed watching it.  It is a good film, and one I would watch again.  The reviews are always a bit harsh, but I did enjoy the movie.  If you like movies like this, I highly recommend it.  I can't wait to see it!Love this movie!  A must have for any young couple, or even a grown up!This is a great movie.  It has a lot of action, great story,"
1,The story lagged in many places. The characters were just too real. There were too many horrible things happening. The story was just too boring. The characters were just too
1,"A bit more exciting than the first, but the third is a lot more predictable."
1,"There isn't much room in the back, so you have to keep your hands up in order to keep them from falling out."
0,"If you are frustrated by the limited options of having one keyboard and mouse control multiple machines, this is a must-check-out device.  The JUC400 effortlessly allows me to use one Mac or PC, and control two machines simulatenously from it. I can use my PC laptop to control my Mac mini behind it, and effortlessly drag my mouse from one machine to the next. It just works. No need to configure, use complicated server/client setups, none of that.  You simply plug the device in to each machine, and a virtual CD appears that automounts and automatically launches the software. It also handles software updates automatically, including updating the device's own firmware. You never need to load a web site to check for drivers or updates with this device, it handles all of that for you.  Other features like iPad compatibility, and file transfers that really do work at USB 2.0 speeds, are added bonuses. Even without them, this device is totally worth the money, and totally worth five stars."
1,"Even though I followed the book closely, I couldn't help but think that it was a pretty good story. I had to read it before I could have enjoyed it. The writing was nice, and I found myself in the middle of the story. This was an excellent read.I loved this book. I have read the book 3 times and have loved it. I've also read the other books in the series and enjoyed them all. The story was interesting and well written. The characters were very believable. I'm not sure if I liked the ending, but I was just pleased that it went down well.I like that the story is not over. I don't know how you can ruin a book and keep it from becoming a success. I can't imagine I would read a book that ended like this. It's very sad that I'm not reading the other books in this series.  I recommend this book to anyone who loves to read, and to anyone who wants to learn about the history of life in the 18th century.I love all the books written by this author"
1,This should be standard on all Bosch products.  I will update this review if I find any other problems.  The plastic parts are also very stiff and not easily adjustable.  The saw is well made and
1,"Well made but definitely not what I expected.  Not sure if it's just the sizing, but"
0,Used by one 12 week old kitten. NOT STURDY AT ALL. Disappointed!!!!  Would not recommend!!!
1,"Couldn't have asked for a better home base for checking out downtown Chicago. Hotel Sofitel is right in the heart of the action, allowing my friends and I to hit the clubs and enjoy the local cuisine downtown's famous for. The room was comfy, with two queen mattresses, down stuffed duvets and chic decor. The bar downstairs was a bit pricey, but made up for it by being comfortable, sleek, and staffed with attentive bartenders who made excellent cocktails. One night we didn't feel like going out so we headed downstairs to eat at the Cafe des Architectes, which had an amazing array of choices, mostly of the French persuasion. I would definitely book here again!"
0,"As an avid reader I have been pretty disappointed lately by the newer books and how boring they are or how bad the ending is. This book did not disappoint. I am giving this book 5 stars, the characters were very developed and I felt like I could easily visualize them and they weren't unrealistic. The story itself is good with lots of turns and I was left guessing MANY times. This was not a predictable mystery which I really liked and which made me keep wanting to read to know what happened. I felt it did have a couple dry parts or parts that SEEMED repetitive, but those parts were quickly redeemed. I would highly recommend this book."
0,I use this for soda on the golf course and it keeps the ice out of the mouthpiece very well. having tohold the cap out of the way is kind of annoying but it is worth putting up with. It keeps the liquid cold for at least 5 hours as that is the length of time I am on the course and it is always cold at the finist of the round. It fits in the cup holders of most golf carts.
1,"This remote doesn't use codes, it uses the standard instructions.  If you have a one-touch remote, the computer will run out of power if you use the same keyboard as the remote.  If you have a 3-touch remote, it will run out of power if you use the same keyboard as the remote.  If you have a 4-touch remote,"
0,"You can read that title either way, because it is a great big knife -- really big.  It's also a great, big knife.  I have way more  knives than I need and quite a few big knives.  I bought this one primarily because it was inexpensive and it looked pretty cool.  I have it paired (via ranger bands)  with the Condor Kephart and I took them out to the woods with me one rainy day last week looking for river birch and fat wood to replenish my depleted fire tender materials.  When I started to delimb a fallen pine to hack out some fat wood, I was really surprised and impressed by how easily this knife did the job. It does just as good at that sort of work as my Esee Junglas, for example, and costs 1/4 the price. So if you're looking for a good, big, woods knife, but want to spend less than 100 bucks (heck you can get 2 of them for less than 100 bucks), this is definitely one to consider -- assuming you are more  hunter/woodsman oriented and less tactical/survivalist oriented.  Incidentally, this particular knife came hair shaving sharp right out of the box with even grinds on both sides, although this is sometimes not the case with Condor knives.  The heavy leather sheath is what one normally expects from condor and after being well oiled, both inside and out, it has conformed nicely to the knife with good knife retention. So far I'm very impressed.  It really is a great, big knife."
0,"Incredibly horrible quality and detail. Period. Seriously, it's nothing like the picture."
1,"So LOVE the idea of this set, as well as the fact that it is a starter set.  I had to get a couple of extra pieces to complete the set, as well as a small little block to make it a bit bigger.  I also ordered a couple of other sets to add to the set.  I have a lot of fun with this set. I just wish there were more pieces to it to make it more interesting.  Overall, I am very happy with this set, and I would highly recommend it for any LEGO fan!  You can't go wrong with this set, especially for a beginner.This is a great game, but I like that it does a"
0,I can't believe how much kitties LOVE these springs!  Was a donation on a Wish List. And then I bought some for my cats.
1,My kid loves it. It looks great and the materials are good.  I just wish the one
1,"Thorlos is THE sock for the money, and it is a great deal for the price.  The other two socks are a bit pricey.  The other pair is a bit more expensive but it's worth it.  The size is perfect"
1,Never used it cause I had an issue with the latch closing after a few weeks.
0,I enjoyed reading this romance book. It was short but a good read. I would recommend this book to all my family and friends
1,Makes excellent waffles. I found this to be the best. I will keep my waffles warm and toasty. Great buy!Works great. The ring is a nice feature. I have had this product for about a year now. It is very light weight and it holds a lot of food. It is very easy to store and clean. It is easy to clean and has a very nice shape. I would not buy again. Great.
0,Haven't put this up yet because I want to paint them.  I know I will like it when I get through and free up more space in my cabinets.
1,"I was looking for a pair of shoes with a comfortable fit.  These were the perfect fit.  The top is a nice, solid and comfortable fit.  I was very pleased with the purchase"
1,"This collection makes it simple to have the whole series in one place.  The first season is a two hour series, but the second season is"
0,"Have read all eight books and feel these people are a part of my family. I think the author wasted way too much time and detail on fillers in this book though while hurrying over the parts that the reader wanted. I won't spoil it for others by detailing my thoughts. Still glad I read it and will read number 9, if and when it's released."
1,"I have had this saw for a couple years now and I have not had a problem with the blade.  The blades are very sharp and the blade is very solid.  I would definitely recommend this saw to anyone.  I would buy it again if I had to.Great for the money.  I have used the most of the blades in the shop.  I like the blade for my keychain and I like the blade for my wallet.  It's very easy to open and close the blade.  The blade is very secure and is easy to store.  I'm sure it will last a long time.  The blade is very stable.  It's a very good quality saw.  I would recommend this to anyone.  I have a large box of blades and this saw is a great tool to keep in the glove compartment of my car.  Very happy with purchase.Good product.This is my second pair of these, and I really like the quality of the material on the other.  They are very easy to install, and the rubber part of the handle is very easy to peel off.  The size of the handle is very nice, and it's very comfortable to wear.  The tape on the handle is a bit stiff and will not hold it securely on your hand.  It is well made, and I would recommend it.I received this item as a gift for my wife.  I am a great fan of the 2D LED lights, and I love that they are bright.  It is very easy to program and works great.  The price is a great value, and it is a good value.  I have had these for almost a year"
1,The whole Nike+ system with the included free shipping is a good deal. The only downside is that the extra padding is a little tight and is a little tight on the wrist. The only way to fix this is to loosen the elastic around the wrist and tighten it. I received a free sample for an honest and unbiased review. I ordered this to add to my core fitness program.
0,"I have been a fan of the Cold Fury Hockey series since the first book and they keep getting better and better!!! Sawyer Bennett knows how to write a story!!! The characters were amazing and well written. The story line flowed perfectly. It was great to catch up with previous characters from the past books. I have always been a fan of duel point of views, it's a good way to get to know the two main characters, their thoughts, and their feelings. This book had me laughing, crying, smiling, and feeling all sorts of love. I highly recommend this book and the other books in the series!  ARC received from Netgalley"
0,"My fiancee was nice enough to buy me an aquarium for two years ago, complete with filters, cartridges, submersible heater, air pump, etc. I received an Aqueon QuietFlow Filter with my gift, and knowing nothing much about the types of filters that existed, I thought it was fantastic. Now, a little over two years later I know a lot more about fishkeeping and supplies, and I still think my Aqueon is a great HOB filter. It works on my tank alongside an AquaClear 50 gal filter, and the setup more than meets my expectations.  The filter cartridges, however, are terribly expensive. The only ""LFS"" (if you can even call it that) in my area is a PetSmart, and while I try to avoid that store, I have two cats, so I'm there more than I'd like to be. Eventually I wander to the fish section, and I surrender my wallet and its contents to the cashier. This same 12-Pack of cartridges at the store is around $42. I get the same exact thing on Amazon for a little over $20, with tax added. I rarely spend less than $35 on this crazy site, so I usually get free shipping, so that's another expense I am not accounting for.  I get six more filters online for the same price it costs me to get a 6-pack at the store. Crazy! I think they work very well for the price, and for being just a standard filter cartridge. They're nothing fancy, but I'm satisfied with how they work. I would, and have, recommended this product to friends."
0,"Removed the caps on the adjustment knobs, could not turn the knobs with my fingers, they were too tight, there is no slot for a coin or screwdriver.  Used pliers, crushed the flimsy plastic that the adjustment knobs are made of but I did make them turn so that I can sight it in. I generally buy quality stuff but this time I gave ""made in China"" a try since I'm only plinking with my .22, but these old eyes with my tri focals can't see sights very well so a scope seems to be what I need. I know I could have returned it, I know I can't now since I've used pliers on it.  No worry, I'll use it until something else goes wrong, then it goes into the trash & I'll buy a Burris, had them for years, never a problem, quality is worth paying for, I actually know that, this Simmons scope is just another reminder!"
0,This book is so funny you will literally have tears of laughter running down your face. It is hilarious because it's all true. You definitely have to be a mom though to get the humor. Baby Sideburns rules. A must read if you are a fan!
1,"These are well made little wooden containers, with wooden legs and a nice amount of variety.  The bottom is sturdy enough to hold up to a rough play-doh, and it's easy to clean and clean out.  The pieces are well made and the pieces are very easy to clean.  The only issue I have with them is that the pieces are"
0,Terrible experience. The product broke on day 1.
1,Great knife. I'm not used to carrying knives with long handles but this one is just perfect.
0,"I purchased 2 of these back in October of 2007.  I totally like these seats but unfortunately one of the seat's ""Quiet-Close"" mechanisms has failed.  Had these for almost  9 years.  Not too bad but would have expected  a non failure for the cost.  But, I like them so much I will probably be replacing the bad one soon."
1,Directions are confusing for setting up. The only way to set it up is to use the one
1,"This is the first novel that I have read by Rebecca T. Giffin, and I'm very pleased that I had the opportunity to read it."
1,"In this latest installment of the Star Trek franchise, Kirk is a member of a small group of aliens (as we know them) who are trying to destroy the Enterprise. The crew is led by a young John Worf, a young Kirk himself. This young man is far from the typical Spock, but he's also the most fascinating character in the series. In the first Star Trek film, Spock was a reluctant pacifist, but by the time the series ended, Spock had become a strong man, and he's the reason why he's the only one with a voice. The film makes it clear that this young Kirk is a pacifist."
0,"Great product, highly recommend it!"
0,Very insightful!  Helps me to understand some relatives of mine!
0,Maybe I can't complain because it was a cheap polo. I was hoping to start buying polos directly online instead of the store. But the quality and look of the polo are bad enough that I don't plan to ever wear it... lesson learned.
0,"Very good belt. I use this every day , and use it in competition for Idpa and uspsa and 3 gun. The belt is thin but very well constructed. I don't think I'll ever use another belt. Very easy to loosen or tighten. Very sturdy under load."
1,"Every once in a while, a professional gets the chance to see a piece of equipment that he doesn't normally have the patience for, and that is the TELUS.  This is a very well made and well made piece of equipment.  This is an excellent product and should be of a higher quality than the expensive ones I have had.  If you are looking for something that is just as well made and well made as the cheaper ones I have had, this is the tool for you.  It works well, but I am disappointed with the quality of the finish.  The only thing I would say is that the finish is not exactly what I was expecting.  The only reason I would give this 5 stars is that the materials are not exactly what I was expecting.  The material is a little hard to grip, but I'm happy with the grip.  I don't really like the mounting hardware, but I do like that it works.  I bought a couple of TELUS pieces for my kitchen cabinets and they are very well made.  The only complaint I have is that the ""lock-out"" knob is very small and I can't get it to lock into place.  I have a nice"
1,"Ms. Hendricks' debut novel is a real, believable, and engrossing read. I was particularly impressed with the writing style and the characters.  The characters were well developed and were believable.  The plot was very well written and the story was well told.  I enjoyed the storyline and the characters.  I highly recommend it.I had to wait a year for this book to get published. It had all the hype and it was on my mind all along. I had to wait for it to get published because the reviews were too favorable to me.  I was just so excited to read it and am glad I did.  I read it in one sitting. I was so excited to see how the author would write"
0,"This was a beautifully crafted movie, gritty, suspenseful, well written and wonderfully acted. It told a nice detective yarn with real characters, well developed characters. There was enough grime and blood to be titillating but not in my opinion over the top. The pacing was just right; It flowed beautifully right down to the wonderfully done pull at the close of the last scene. It was almost really good. But the script pulled me out of it too many times. The dialog occasionally felt like it had been pulled right out of a novel without nearly enough of the back story you would find in the novel to justify it. I imagine it would feel okay to someone who had read the novel but in the movie it was sometimes insufficient to suspend belief. That being said I really enjoyed the movie for the most part. I would watch another with this character."
0,"I'm extremely pleased with this product! The cover fit my 18"" x 51"" ironing board perfectly, was easy to install, and reasonably priced."
0,Love this towel to put over workout mat. It stays in place and easily washed and dried.  Very long length and fully keeps my mat dry.
1,Loved this story on many levels. The characters were well developed and kept my interest.
0,"A gift for our nephew, he was only 2 so it was really just to have in his room. Being sold as replica you have to expect toy quality, so we are happy with it."
0,"This is a sweet book about a loving married couple, Frank and Wendy, with three kids. They've been married over a decade and still love each other a lot, but over time the passion has faded in their sex lives.  Frank is busy with his job as an accountant. He is very methodical. He thinks things are fine between him and his wife, but mostly because he has stopped paying attention. He finds himself masturbating nearly every day, afraid of burdening his wife with his carnal needs.  Wendy is a stay at home mother of three rambunctious boys. She loves her husband, but finds that he no longer satisfies her in the bedroom. She has immersed herself in the erotic novels on her Kindle. The dominant book boyfriends provide her with plenty of masturbatory fantasies to get her through the day. Her BOB (battery operated boyfriend) is her best friend.  Things change when Frank accidentally takes his wife's Kindle to work with him by mistake. He discovers the erotic world that his wife has been visiting, and he realizes for the first time that things may not be as okay as he thought they were.  Frank, using his analytical accountant mind, begins to read, research and analyze the books his wife has been fascinated by. He learns all about BDSM, and dominant/submissive role play. He even joins Fetlife, an online message board for those in the lifestyle. He learns all he can, and he is determined to become the dominant man his wife needs him to be.  This is a standalone novel, and one of the better ones I've read in a while. Don't expect any kind of major angst here. It's just a sweet story of two people rediscovering the passion they once had for each other."
1,Great li'l card game. Put it on the shelf and you're all set!This is a great Lego set.
1,"I am 5'11"" 190lbs with a 9"" torso and a 34"" waist.  I ordered the Large (as I had to get a size down) and it fits me great.  The color is vibrant and the material is soft.  I wish it was a bit thicker.  I love it.  I love the color and the fit.  It is a little heavier than I expected.  I am not a big guy and I am not wearing a size 10 so I ordered the Large.  It is not heavy.  I am very pleased with this purchase.  I highly recommend it.Good quality, great price.  I ordered a size up to get the correct fit.I LOVE these boots, they are so comfortable and I can walk around and play with them. My feet have a little room to grow in the toes but I do like them. I wear them all the time and I have had no problems with the fit.My daughter loves these shoes. She loves them. They fit well, they are very soft and comfortable.I wear this shoe daily in the gym and it's very comfy. I ordered the white/tan/blue color for my daughter because it was the only color she liked. She liked it because it's a little too large. It fits perfectly, she loves it and is very happy"
1,o. k. but could have saved some money by shipping it in a carrier.
